target,model_variant,branch,ID,Atoms,Charge,split,seed,split_method,source_sha256
Fermi_E,main_and_supplementary,Q_+1,3359,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3360,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3361,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3362,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3363,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3364,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3365,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3366,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3367,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3368,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3369,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3370,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3371,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3372,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3373,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3374,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3375,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3376,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3377,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3378,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3379,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3381,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3383,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3384,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3385,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3386,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3387,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3388,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3389,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3390,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3391,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3392,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3393,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3394,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3395,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3396,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3397,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3398,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3399,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3400,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3401,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3402,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3403,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3404,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3405,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3406,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3407,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3408,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3411,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3413,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3415,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3416,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3417,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3419,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3421,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3422,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3423,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3424,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3425,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3426,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3427,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3428,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3429,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3430,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3431,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3433,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3434,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3435,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3436,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3437,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3438,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3439,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3440,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3441,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3442,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3443,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3444,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3445,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3446,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3447,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3449,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3450,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3453,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3454,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3455,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3457,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3459,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3460,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3461,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3462,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3463,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3464,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3465,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3466,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3469,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3470,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3471,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3472,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3473,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3475,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3476,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3477,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3478,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3479,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3480,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3481,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3482,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3483,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3485,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3486,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3487,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3488,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3489,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3490,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3491,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3493,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3494,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3495,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3497,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3498,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3499,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3500,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3501,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3503,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3505,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3506,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3507,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3508,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3509,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3510,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3511,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3512,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3515,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3516,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3517,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3518,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3519,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3520,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3521,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3522,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3523,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3524,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
Fermi_E,main_and_supplementary,Q_+1,3525,52,1,train,42,within_Cn_target_quantile_isomer_80_20_seed42,f0414567229604469a4c834cc0887f9210b9c2858c4ae7f76c68b09087064f9d
